Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"United Kingdom",GBR,28289.65268964,27888.6051075925,30078.6081337481,34480.941057112,40392.2648578651,42131.8270714745,44537.7123351892,50438.229599278,47432.8790970463,38820.0145894173,39693.1938701237,42150.6981408821,42485.5860695397,43449.0917173139,47447.5889322667,45071.0743234873
"United States",USA,36329.9560727102,37133.623113437,37997.7596573051,39490.2749557007,41724.6316287624,44123.4070679055,46302.0008800056,48050.2237771135,48570.0459804586,47194.9433547336,48650.6431283336,50065.9665041742,51784.4185738837,53291.1276891406,55123.8497869046,56762.7294515989
"Uruguay",URY,6932.47832494715,6331.15676032344,4115.15461366223,3638.94354770831,4130.1001146777,5233.45717058668,5942.1266667126,7149.37463386796,9328.06585662206,9780.73947340076,12512.5941268441,14975.5625602187,16087.2520777973,18140.8919180672,18131.5788465661,16950.7533762432
"Uzbekistan",UZB,558.226802377,456.706289511583,383.343067990742,396.377979026633,465.119886944025,546.776850185552,654.283837283285,830.407694204322,1082.28602501699,1213.26532816388,1742.34925645077,2051.12951516418,2267.62327535512,2419.71874381787,2628.4600544321,2753.97105783086
"Vanuatu",VUT,1416.1970239414,1309.04758427698,1299.17889880123,1517.29445357794,1718.26302892176,1814.81782010114,1970.89840533238,2261.45929411079,2525.08391185002,2472.4635560873,2732.55155722254,3064.75121207899,2906.34246130818,2877.44452801285,2861.20316407946,2643.88689399558
"Venezuela, RB",VEN,4795.63474784068,4940.11390285531,3667.20019363107,3243.36880476351,4287.63157891057,5456.32242533255,6769.86841430715,8369.23526829668,11310.7781703527,11641.7991472317,13692.9149666211,10877.1123638816,12937.9275972349,12433.9807853398,15975.7293753361,..
"Vietnam",VNM,394.583136574358,409.497733935821,434.810292146332,485.450908058518,551.903505134912,693.189842514919,790.592516384921,913.312331601755,1158.10162735417,1225.84500946092,1684.01166738777,1953.55697860752,2190.23228396054,2367.49954241069,2558.7789242001,2595.23497870737
"Virgin Islands (U.S.)",VIR,..,..,30062.0225050457,31731.2566241187,35006.3614404514,40828.7460927775,41377.1466009652,44158.5054044325,39152.3750657306,38753.1825393897,39905.1284180994,38997.1373164651,37795.3192590675,34597.9766940328,33045.3643795999,34007.3529411765
"West Bank and Gaza",PSE,1476.17185000238,1335.55319529359,1156.21747345769,1257.69857009689,1422.19088643544,1543.70141392774,1570.10439962728,1664.24571669276,2035.20234121766,2191.78178736868,2557.07562356699,2880.79843707909,3067.43872735614,3315.29753909282,3352.11259506043,3272.15432360708
"Yemen, Rep.",YEM,518.14867272789,515.139982017882,543.960980933472,583.39115037946,669.103361915003,785.451249681935,867.782936666333,956.230635225937,1153.53642410933,1045.80557968983,1249.06308529856,1284.61763539287,1349.99029491959,1497.74794102731,1557.60140563182,1488.41626715083
"Zambia",ZMB,364.026125867299,401.732315892622,399.099077873756,452.286577564326,556.050006649575,720.446504729389,1065.59641685012,1133.43615831521,1393.51949098012,1150.94174590972,1469.36145002684,1644.45683054452,1729.64747097057,1840.32055335789,1724.57621968232,1307.90964916032
"Zimbabwe",ZWE,565.284389703613,569.003208636604,529.186882814375,474.30220105818,477.399491040164,470.783761438779,441.498796884795,425.036841692684,351.839100544391,762.297960300667,937.840339987372,1082.61577325282,1290.19395746702,1408.36781031236,1407.03429109916,1410.32917348908
